Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Region,Credit_Score,Existing_Loans_Count,Dependents,Account_Balance,Loan_ID,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Debt_to_Income_Ratio_%,Application_Date,Approval_Date,Loan_Status,Default_Risk_Flag
CUST167,47,Female,Divorced,High School,Self-Employed,125038,West,515,2,0,223052,LOAN167,Home Loan,357893,24,7.24,286.23,2022-01-17,2022-01-21,Default,1
CUST168,38,Male,Married,Master,Unemployed,76653,North,804,2,0,74110,LOAN168,Car Loan,1406909,84,17.03,1835.43,2018-08-20,2018-08-30,Default,1
CUST169,28,Male,Single,Bachelor,Self-Employed,147625,South,808,2,0,324119,LOAN169,Home Loan,937241,36,6.84,634.88,2019-03-18,2019-04-02,Default,1
CUST170,63,Male,Single,High School,Salaried,31460,North,714,1,3,178747,LOAN170,Home Loan,1453779,48,5.68,4621.04,2018-09-16,2018-09-29,Default,1
CUST171,54,Female,Single,Master,Salaried,43470,West,499,4,1,365408,LOAN171,Education Loan,745080,24,8.46,1714.01,2021-03-08,2021-03-13,Default,1
CUST172,54,Female,Single,Master,Salaried,22013,West,407,2,1,299448,LOAN172,Home Loan,206069,120,8.46,936.12,2022-11-04,2022-11-05,Default,1
CUST173,65,Male,Married,Bachelor,Self-Employed,22895,East,504,2,4,488804,LOAN173,Personal Loan,489203,24,13.04,2136.72,2020-12-19,2020-12-31,Default,1
CUST174,34,Female,Single,Master,Salaried,192999,West,795,0,3,242183,LOAN174,Car Loan,1478018,120,8.13,765.82,2020-11-19,2020-11-22,Default,1
CUST175,48,Male,Divorced,High School,Salaried,68662,Central,840,0,2,301829,LOAN175,Education Loan,992916,36,15.71,1446.09,2018-09-16,2018-09-24,Default,1
CUST176,27,Male,Single,High School,Business,97398,East,873,0,0,148900,LOAN176,Education Loan,652975,60,17.08,670.42,2021-11-03,2021-11-06,Default,1
CUST177,58,Female,Married,High School,Self-Employed,74518,Central,649,0,3,342435,LOAN177,Home Loan,549000,120,9.92,736.73,2019-02-03,2019-02-14,Default,1
CUST178,21,Female,Married,High School,Salaried,90887,East,863,5,3,472580,LOAN178,Education Loan,154620,12,14.49,170.12,2020-09-14,2020-09-21,Default,1
CUST179,33,Female,Single,PhD,Unemployed,100602,Central,357,4,0,486530,LOAN179,Personal Loan,647376,60,11.62,643.5,2022-12-04,2022-12-11,Default,1
CUST180,22,Male,Married,Master,Self-Employed,43227,West,305,3,1,139063,LOAN180,Business Loan,638530,12,10.03,1477.16,2019-07-30,2019-08-05,Default,1
CUST181,49,Male,Divorced,Bachelor,Self-Employed,16774,South,477,1,1,52662,LOAN181,Car Loan,1304657,12,10.67,7777.85,2020-07-06,2020-07-18,Default,1
CUST182,65,Female,Single,PhD,Salaried,78229,South,376,5,0,104212,LOAN182,Personal Loan,1021703,48,5.31,1306.04,2021-04-20,2021-04-28,Default,1
CUST183,47,Female,Single,High School,Unemployed,72248,North,547,4,1,181614,LOAN183,Car Loan,386303,12,15.57,534.69,2018-04-29,2018-05-06,Default,1
CUST184,50,Female,Single,High School,Unemployed,107986,South,869,3,4,27696,LOAN184,Business Loan,1490413,120,11.46,1380.19,2022-07-01,2022-07-09,Default,1
CUST185,47,Female,Single,Master,Salaried,150688,South,452,4,3,269635,LOAN185,Car Loan,496277,36,5.77,329.34,2018-02-13,2018-02-26,Default,1
CUST186,36,Male,Single,Master,Unemployed,155300,Central,733,1,2,393414,LOAN186,Personal Loan,1123704,84,17.44,723.57,2021-02-24,2021-03-07,Default,1
CUST187,40,Female,Divorced,Bachelor,Self-Employed,62469,East,528,2,2,238319,LOAN187,Car Loan,768893,24,9.68,1230.84,2018-02-03,2018-02-05,Default,1
CUST188,59,Male,Divorced,Bachelor,Salaried,86312,South,460,4,0,63914,LOAN188,Education Loan,725868,60,5.61,840.98,2022-05-14,2022-05-27,Default,1
CUST189,23,Female,Single,Bachelor,Salaried,115238,Central,700,5,4,50115,LOAN189,Business Loan,355481,120,13.85,308.48,2021-01-22,2021-01-25,Default,1
CUST190,26,Female,Divorced,Master,Unemployed,192776,South,892,3,2,177293,LOAN190,Home Loan,537993,120,17.12,279.08,2019-01-05,2019-01-19,Default,1
CUST191,53,Male,Divorced,Bachelor,Self-Employed,21458,Central,300,5,4,49912,LOAN191,Personal Loan,337454,120,9.99,1572.63,2019-02-16,2019-03-01,Default,1
CUST192,21,Male,Single,Master,Salaried,21496,North,569,4,1,479474,LOAN192,Business Loan,828061,36,7.39,3852.16,2020-10-10,2020-10-12,Default,1
CUST193,45,Female,Single,PhD,Self-Employed,93738,North,767,1,2,118715,LOAN193,Personal Loan,307143,36,12.21,327.66,2020-02-19,2020-02-28,Default,1
CUST194,56,Female,Single,Master,Salaried,109649,South,737,4,0,353815,LOAN194,Car Loan,373417,24,6.47,340.56,2020-11-08,2020-11-12,Default,1
CUST195,39,Male,Married,Master,Unemployed,191195,Central,481,0,1,112857,LOAN195,Home Loan,1382423,120,5.1,723.04,2021-07-30,2021-08-01,Default,1
CUST196,48,Male,Divorced,Bachelor,Business,73469,West,661,4,1,432632,LOAN196,Personal Loan,86627,12,14.82,117.91,2022-06-29,2022-07-11,Default,1
CUST197,59,Female,Single,Master,Self-Employed,88339,Central,675,1,3,391993,LOAN197,Business Loan,1047131,60,9.73,1185.36,2020-08-06,2020-08-09,Default,1
CUST198,22,Female,Divorced,High School,Business,66693,Central,698,3,0,114363,LOAN198,Education Loan,781341,36,7.26,1171.55,2018-08-27,2018-09-04,Default,1
CUST199,27,Male,Divorced,PhD,Self-Employed,30566,Central,361,3,1,389473,LOAN199,Personal Loan,417782,120,11.18,1366.82,2019-05-21,2019-06-02,Default,1
CUST200,62,Female,Divorced,PhD,Business,36512,South,846,1,2,335744,LOAN200,Business Loan,1224125,36,14.41,3352.66,2022-06-24,2022-07-04,Default,1
CUST201,27,Female,Single,Master,Self-Employed,136177,Central,446,3,0,272021,LOAN201,Home Loan,1149462,36,10.08,844.09,2020-05-20,2020-05-25,Default,1
CUST202,43,Female,Single,PhD,Business,130487,Central,624,1,1,36583,LOAN202,Home Loan,770919,36,11.62,590.8,2021-04-11,2021-04-20,Default,1
CUST203,65,Female,Married,Bachelor,Unemployed,63696,East,430,1,3,407575,LOAN203,Car Loan,991076,120,17.72,1555.95,2019-08-22,2019-09-03,Default,1
CUST204,29,Male,Single,High School,Salaried,81106,South,653,4,0,268316,LOAN204,Business Loan,445149,12,17.59,548.85,2022-10-06,2022-10-13,Default,1
CUST205,29,Male,Divorced,Master,Unemployed,147981,South,629,2,1,103939,LOAN205,Personal Loan,1267023,60,9.31,856.21,2020-04-05,2020-04-09,Default,1
CUST206,32,Female,Married,PhD,Salaried,111047,Central,343,5,3,352402,LOAN206,Car Loan,427217,120,11.07,384.72,2022-09-12,2022-09-26,Default,1
CUST207,30,Male,Single,High School,Unemployed,188703,East,377,1,4,303239,LOAN207,Home Loan,493096,120,10.0,261.31,2018-07-26,2018-07-27,Default,1
CUST208,40,Male,Divorced,Master,Unemployed,163651,East,776,1,3,239264,LOAN208,Business Loan,916864,84,11.46,560.26,2022-07-17,2022-07-24,Default,1
CUST209,43,Male,Divorced,High School,Self-Employed,174249,East,812,1,1,454754,LOAN209,Car Loan,206803,84,12.62,118.68,2022-09-03,2022-09-17,Default,1
CUST210,26,Female,Divorced,High School,Salaried,193610,West,579,4,3,412044,LOAN210,Education Loan,893644,60,13.99,461.57,2022-09-14,2022-09-23,Default,1
CUST211,30,Female,Divorced,High School,Unemployed,168322,North,800,0,1,350339,LOAN211,Business Loan,1351510,48,8.02,802.93,2018-12-07,2018-12-17,Default,1
CUST212,30,Female,Single,PhD,Self-Employed,182280,South,853,0,1,87955,LOAN212,Personal Loan,1167319,48,11.51,640.4,2022-05-31,2022-06-15,Default,1
CUST213,54,Male,Married,High School,Business,165394,Central,438,3,3,93436,LOAN213,Business Loan,375865,36,5.58,227.25,2022-01-22,2022-01-23,Default,1
CUST214,35,Female,Single,PhD,Unemployed,15602,West,428,2,1,179567,LOAN214,Education Loan,631951,36,17.91,4050.45,2020-06-26,2020-07-05,Default,1
CUST215,39,Male,Married,Master,Business,173536,Central,841,4,4,376891,LOAN215,Car Loan,243501,48,6.32,140.32,2022-04-10,2022-04-16,Default,1
CUST216,44,Female,Divorced,High School,Salaried,70456,Central,797,4,0,85204,LOAN216,Business Loan,897822,24,8.86,1274.3,2022-04-10,2022-04-25,Default,1
CUST217,47,Male,Single,Bachelor,Salaried,115325,North,441,4,2,339392,LOAN217,Business Loan,570292,84,5.57,494.51,2022-07-11,2022-07-16,Default,1
CUST218,62,Female,Single,High School,Self-Employed,44447,South,858,5,2,273322,LOAN218,Car Loan,545961,60,13.95,1228.34,2019-10-19,2019-10-27,Default,1
CUST219,60,Male,Married,Master,Salaried,35609,Central,307,4,0,431328,LOAN219,Business Loan,548009,84,17.61,1538.96,2021-10-27,2021-10-29,Default,1
CUST220,36,Male,Divorced,Master,Self-Employed,42564,West,549,2,1,401798,LOAN220,Business Loan,906932,24,6.22,2130.75,2019-02-13,2019-02-15,Default,1
CUST221,52,Female,Married,Bachelor,Unemployed,77357,East,892,5,2,216359,LOAN221,Personal Loan,1418078,24,9.38,1833.16,2020-07-15,2020-07-19,Default,1
CUST222,25,Male,Single,High School,Salaried,181979,Central,561,5,4,302752,LOAN222,Business Loan,1111974,12,6.92,611.05,2022-03-02,2022-03-15,Default,1
CUST223,29,Male,Single,High School,Business,179237,South,581,4,4,51273,LOAN223,Business Loan,186800,12,7.13,104.22,2018-03-02,2018-03-08,Default,1
CUST224,47,Female,Divorced,PhD,Salaried,175340,South,885,5,4,22100,LOAN224,Personal Loan,760325,120,10.51,433.63,2019-07-30,2019-08-12,Default,1
CUST225,51,Male,Married,High School,Salaried,102640,South,434,2,0,457430,LOAN225,Home Loan,375443,84,9.1,365.79,2021-11-28,2021-12-08,Default,1
CUST226,28,Male,Divorced,Bachelor,Self-Employed,55555,East,313,4,1,12916,LOAN226,Education Loan,1102910,48,11.1,1985.26,2020-01-24,2020-02-02,Default,1
CUST227,65,Male,Divorced,Master,Business,16183,South,723,1,1,286564,LOAN227,Education Loan,432384,12,15.13,2671.84,2023-03-02,2023-03-12,Default,1
CUST228,65,Male,Single,PhD,Self-Employed,189335,South,690,3,1,72776,LOAN228,Home Loan,766390,12,10.82,404.78,2023-06-23,2023-07-08,Default,1
CUST229,59,Female,Single,High School,Salaried,143765,East,759,3,2,210311,LOAN229,Education Loan,1465134,120,14.31,1019.12,2023-06-09,2023-06-16,Default,1
CUST230,64,Male,Single,Master,Salaried,58762,East,439,4,3,167612,LOAN230,Home Loan,1477940,120,15.34,2515.13,2020-07-20,2020-07-30,Default,1
CUST231,47,Male,Married,High School,Salaried,115961,South,401,5,4,93986,LOAN231,Business Loan,946831,60,16.13,816.51,2023-04-22,2023-04-27,Default,1
CUST232,38,Female,Divorced,Master,Business,153023,East,531,0,3,224887,LOAN232,Home Loan,836742,24,11.38,546.81,2021-04-16,2021-04-18,Default,1
CUST233,47,Female,Divorced,High School,Business,71425,Central,568,5,2,439553,LOAN233,Home Loan,186012,48,13.61,260.43,2019-07-20,2019-07-29,Default,1
CUST234,51,Male,Married,Master,Unemployed,154272,South,516,2,4,17735,LOAN234,Education Loan,1038877,36,7.27,673.41,2020-09-21,2020-10-02,Default,1
CUST235,39,Male,Married,High School,Unemployed,35423,South,354,3,4,371265,LOAN235,Education Loan,301422,60,10.62,850.92,2022-09-12,2022-09-23,Default,1
CUST236,65,Female,Divorced,High School,Business,195715,East,671,1,0,97794,LOAN236,Education Loan,183884,120,10.06,93.95,2020-09-21,2020-10-05,Default,1
CUST237,36,Male,Divorced,High School,Unemployed,157891,South,746,4,2,82194,LOAN237,Business Loan,1325458,60,12.14,839.48,2019-06-02,2019-06-09,Default,1
CUST238,32,Male,Single,Master,Unemployed,181789,West,607,0,4,308342,LOAN238,Car Loan,116471,120,8.24,64.07,2019-10-16,2019-10-21,Default,1
CUST239,39,Male,Married,PhD,Business,192741,North,304,3,3,350423,LOAN239,Car Loan,384859,24,10.65,199.68,2020-10-19,2020-11-03,Default,1
CUST240,27,Female,Married,High School,Unemployed,35439,East,774,1,4,461754,LOAN240,Education Loan,485779,12,17.71,1370.75,2022-02-05,2022-02-06,Default,1
CUST241,49,Female,Single,PhD,Business,123318,South,491,5,4,380808,LOAN241,Personal Loan,691884,120,7.02,561.06,2020-06-17,2020-06-30,Default,1
CUST242,55,Male,Single,PhD,Business,72075,North,457,0,0,91522,LOAN242,Business Loan,1205978,36,10.94,1673.23,2022-10-24,2022-10-25,Default,1
CUST243,56,Male,Single,Bachelor,Self-Employed,71229,North,515,0,0,52477,LOAN243,Car Loan,713332,120,14.59,1001.46,2019-08-20,2019-08-26,Default,1
CUST244,37,Male,Married,High School,Salaried,164079,East,587,5,2,56016,LOAN244,Education Loan,479980,48,11.07,292.53,2023-02-04,2023-02-13,Default,1
CUST245,40,Male,Divorced,PhD,Salaried,21206,East,356,2,3,242905,LOAN245,Car Loan,82418,24,8.94,388.65,2021-03-01,2021-03-05,Default,1
CUST246,24,Male,Married,Bachelor,Business,26848,Central,562,3,2,359215,LOAN246,Car Loan,1396549,84,15.12,5201.69,2020-02-18,2020-02-24,Default,1
CUST247,22,Female,Married,Bachelor,Unemployed,197572,North,399,5,2,493891,LOAN247,Education Loan,1156367,120,8.25,585.29,2020-08-02,2020-08-11,Default,1
CUST248,36,Female,Single,Bachelor,Self-Employed,26846,West,753,4,0,372984,LOAN248,Car Loan,107153,48,12.43,399.14,2021-07-06,2021-07-21,Default,1
CUST249,58,Female,Single,PhD,Business,162348,Central,809,3,4,279758,LOAN249,Home Loan,1411882,120,16.24,869.66,2021-11-01,2021-11-11,Default,1
CUST250,42,Female,Single,High School,Salaried,119338,Central,656,3,3,442855,LOAN250,Education Loan,1176706,24,16.12,986.03,2021-12-06,2021-12-12,Default,1
CUST251,39,Female,Married,Master,Business,93108,West,496,2,1,13043,LOAN251,Personal Loan,976710,36,5.19,1049.01,2018-08-01,2018-08-09,Default,1
CUST252,64,Female,Divorced,Bachelor,Business,137684,Central,354,0,4,42342,LOAN252,Personal Loan,446933,48,12.35,324.61,2020-04-13,2020-04-14,Default,1
CUST253,28,Male,Married,Master,Unemployed,86907,North,459,3,4,452957,LOAN253,Business Loan,725216,24,15.56,834.47,2022-03-21,2022-03-30,Default,1
CUST254,26,Female,Single,High School,Business,70687,South,804,3,2,251101,LOAN254,Personal Loan,446316,60,7.06,631.4,2023-05-04,2023-05-13,Default,1
CUST255,51,Male,Married,High School,Salaried,100082,North,764,2,3,354205,LOAN255,Personal Loan,588704,24,16.64,588.22,2022-02-23,2022-03-06,Default,1
CUST256,44,Male,Divorced,High School,Business,191112,East,647,1,0,470254,LOAN256,Personal Loan,402085,24,16.24,210.39,2022-07-23,2022-08-01,Default,1
CUST257,57,Female,Single,Bachelor,Unemployed,24945,South,811,4,0,369807,LOAN257,Car Loan,1360173,60,12.75,5452.69,2022-09-29,2022-10-02,Default,1
CUST258,26,Male,Single,High School,Unemployed,94198,Central,779,1,3,145828,LOAN258,Home Loan,1442180,84,5.48,1531.01,2022-01-30,2022-02-10,Default,1
CUST259,27,Male,Married,Master,Business,198704,West,853,1,0,400761,LOAN259,Personal Loan,1470372,60,8.98,739.98,2018-08-04,2018-08-11,Default,1
CUST260,48,Male,Single,High School,Salaried,25489,East,479,3,2,101760,LOAN260,Education Loan,211374,60,8.71,829.28,2020-03-24,2020-03-31,Default,1
CUST261,35,Female,Single,PhD,Self-Employed,46979,North,641,1,1,61920,LOAN261,Personal Loan,468921,24,9.08,998.15,2018-10-03,2018-10-18,Default,1
CUST262,32,Female,Married,Bachelor,Unemployed,114914,East,632,4,1,3635,LOAN262,Education Loan,1465940,12,8.71,1275.68,2022-06-28,2022-07-07,Default,1
CUST263,54,Male,Married,PhD,Self-Employed,18194,East,552,5,3,499448,LOAN263,Car Loan,1117613,12,13.66,6142.76,2021-05-03,2021-05-15,Default,1
CUST264,55,Male,Married,High School,Salaried,67077,North,782,1,0,87740,LOAN264,Business Loan,927728,12,11.23,1383.08,2020-06-03,2020-06-05,Default,1
CUST265,32,Female,Single,High School,Self-Employed,33241,East,863,1,0,472434,LOAN265,Car Loan,400839,36,14.23,1205.86,2019-02-26,2019-03-08,Default,1
CUST266,58,Female,Divorced,Master,Salaried,92954,West,472,2,1,180148,LOAN266,Education Loan,376945,60,10.27,405.52,2019-09-07,2019-09-16,Default,1
CUST267,34,Male,Married,Master,Salaried,83640,South,816,5,2,4361,LOAN267,Personal Loan,689677,60,12.45,824.58,2023-04-02,2023-04-14,Default,1
CUST268,60,Female,Divorced,PhD,Unemployed,72924,West,400,4,1,88311,LOAN268,Business Loan,1377275,24,10.01,1888.64,2021-02-04,2021-02-11,Default,1
CUST269,47,Female,Married,Master,Self-Employed,72481,West,652,4,0,19724,LOAN269,Home Loan,550695,36,9.49,759.78,2018-09-14,2018-09-20,Default,1
CUST270,32,Male,Single,High School,Salaried,64461,Central,557,1,2,157549,LOAN270,Home Loan,70942,60,15.14,110.05,2019-02-20,2019-03-07,Default,1
CUST271,63,Male,Single,Bachelor,Salaried,55373,North,318,3,3,184685,LOAN271,Business Loan,1111325,24,6.71,2006.98,2020-06-23,2020-07-06,Default,1
CUST272,49,Male,Married,Bachelor,Self-Employed,128528,East,664,2,4,327450,LOAN272,Home Loan,164284,120,12.21,127.82,2021-08-21,2021-08-29,Default,1
CUST273,56,Male,Single,PhD,Business,23833,East,628,4,0,399425,LOAN273,Personal Loan,1177573,120,15.06,4940.93,2022-07-23,2022-08-06,Default,1
CUST274,45,Female,Married,Bachelor,Business,56897,East,511,3,4,13884,LOAN274,Car Loan,934419,12,9.92,1642.3,2023-05-12,2023-05-22,Default,1
CUST275,32,Female,Divorced,High School,Business,45377,West,510,4,2,223650,LOAN275,Personal Loan,370926,12,16.72,817.43,2021-02-05,2021-02-15,Default,1
CUST276,64,Male,Single,Bachelor,Unemployed,109817,Central,874,5,1,357130,LOAN276,Education Loan,394230,120,8.13,358.99,2019-03-18,2019-03-21,Default,1
CUST277,45,Male,Divorced,Master,Business,81740,West,437,4,4,296693,LOAN277,Car Loan,1059746,60,10.14,1296.48,2021-03-25,2021-03-28,Default,1
CUST278,43,Female,Single,Bachelor,Self-Employed,30826,Central,555,2,4,396691,LOAN278,Car Loan,431533,12,5.44,1399.9,2022-02-24,2022-02-26,Default,1
CUST279,22,Male,Divorced,High School,Unemployed,79522,East,431,4,0,102231,LOAN279,Home Loan,597109,120,10.3,750.87,2022-09-26,2022-10-04,Default,1
CUST280,61,Male,Divorced,PhD,Unemployed,62645,Central,712,4,4,117614,LOAN280,Business Loan,1013174,84,13.95,1617.33,2019-12-21,2020-01-05,Default,1
CUST281,42,Male,Single,PhD,Salaried,132256,South,337,0,0,183903,LOAN281,Personal Loan,756975,60,17.97,572.36,2023-06-07,2023-06-19,Default,1
CUST282,57,Male,Married,High School,Business,73405,Central,432,4,0,115794,LOAN282,Home Loan,714162,60,16.45,972.91,2022-11-29,2022-12-05,Default,1
CUST283,62,Male,Single,High School,Self-Employed,102154,South,465,2,0,79006,LOAN283,Home Loan,1233816,60,14.77,1207.8,2020-03-24,2020-04-07,Default,1
CUST284,33,Male,Single,High School,Unemployed,107621,West,370,1,2,373911,LOAN284,Personal Loan,115635,24,13.72,107.45,2020-12-15,2020-12-27,Default,1
CUST285,58,Female,Married,Master,Self-Employed,51643,North,702,2,2,466956,LOAN285,Car Loan,427678,12,10.75,828.14,2020-12-14,2020-12-25,Default,1
CUST286,38,Female,Married,Bachelor,Unemployed,105824,East,685,3,0,250828,LOAN286,Home Loan,1035794,12,8.79,978.79,2022-11-16,2022-12-01,Default,1
CUST287,38,Female,Married,Bachelor,Self-Employed,125755,Central,837,3,4,388951,LOAN287,Home Loan,673435,48,7.85,535.51,2021-07-10,2021-07-12,Default,1
CUST288,34,Female,Single,PhD,Business,91208,South,734,4,4,346911,LOAN288,Business Loan,1212867,24,9.23,1329.78,2018-09-04,2018-09-05,Default,1
CUST289,47,Female,Married,Master,Unemployed,108298,East,382,1,4,416871,LOAN289,Business Loan,459118,12,15.21,423.94,2020-01-07,2020-01-18,Default,1
CUST290,45,Female,Divorced,Master,Business,95788,North,354,4,2,167413,LOAN290,Personal Loan,270144,60,7.7,282.02,2019-09-21,2019-09-24,Default,1
CUST291,29,Female,Divorced,Master,Unemployed,166628,North,772,0,0,6303,LOAN291,Education Loan,1228013,24,8.97,736.98,2021-08-07,2021-08-08,Default,1
CUST292,59,Male,Single,PhD,Self-Employed,133675,East,398,2,4,434081,LOAN292,Business Loan,230656,24,9.27,172.55,2019-04-03,2019-04-06,Default,1
CUST293,33,Female,Divorced,Bachelor,Business,105619,South,784,0,4,251497,LOAN293,Car Loan,762029,12,13.82,721.49,2022-10-21,2022-11-01,Default,1
CUST294,61,Male,Divorced,Master,Salaried,193503,Central,492,3,1,391744,LOAN294,Personal Loan,1244302,12,16.45,643.04,2023-02-20,2023-02-28,Default,1
CUST295,62,Female,Single,Master,Unemployed,141165,South,443,2,1,40302,LOAN295,Personal Loan,934870,24,6.81,662.25,2022-08-11,2022-08-16,Default,1
CUST296,51,Male,Single,Master,Unemployed,122559,West,863,1,3,445750,LOAN296,Home Loan,594838,24,12.73,485.35,2022-07-05,2022-07-08,Default,1
CUST297,37,Male,Divorced,High School,Unemployed,145118,South,665,5,2,276914,LOAN297,Education Loan,1028611,24,17.77,708.81,2022-11-16,2022-11-18,Default,1
CUST298,33,Female,Married,High School,Self-Employed,44688,West,469,1,1,300045,LOAN298,Car Loan,448695,48,6.12,1004.06,2021-06-09,2021-06-21,Default,1
CUST299,47,Male,Divorced,Master,Business,125914,East,423,2,3,278543,LOAN299,Home Loan,517341,24,11.73,410.87,2022-08-24,2022-08-31,Default,1
CUST300,64,Male,Married,Master,Salaried,159890,East,484,5,2,143895,LOAN300,Business Loan,1299720,12,11.18,812.88,2021-10-08,2021-10-21,Default,1
CUST301,26,Female,Married,PhD,Salaried,111038,South,666,5,0,383239,LOAN301,Business Loan,1208279,48,15.52,1088.17,2023-02-15,2023-02-28,Default,1
CUST302,37,Male,Single,Bachelor,Business,21834,East,723,3,2,332720,LOAN302,Personal Loan,390346,12,8.76,1787.79,2023-01-03,2023-01-13,Default,1
CUST303,33,Female,Divorced,Master,Salaried,87106,East,792,0,2,15608,LOAN303,Education Loan,1223747,24,10.9,1404.89,2021-04-28,2021-05-01,Default,1
CUST304,32,Male,Married,High School,Business,96338,North,466,0,2,135952,LOAN304,Car Loan,1413579,60,5.87,1467.31,2018-12-13,2018-12-27,Default,1
CUST305,25,Male,Divorced,Master,Self-Employed,140213,South,741,2,4,294812,LOAN305,Business Loan,1135441,48,16.77,809.8,2020-02-08,2020-02-13,Default,1
CUST306,60,Male,Married,PhD,Self-Employed,144031,South,562,3,4,85655,LOAN306,Personal Loan,287994,24,9.21,199.95,2018-04-10,2018-04-13,Default,1
